trial_id,phase,region,mean_activity,max_activity,activity_variance,start_time,end_time,spike_counts,label,pca_1,pca_2
12,execution,M1,4.084507042253521,22,21.31680222178139,37.91,39.276,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 13, 5, 13, 7, 2, 1, 1, 0, 2, 0, 0, 9, 0, 0, 0, 8, 13, 0, 0, 0, 2, 4, 2, 12, 1, 0, 1, 1, 0, 0, 4, 3, 2, 3, 4, 12, 8, 4, 2, 2, 10, 7, 2, 0, 5, 10, 11, 0, 2, 0, 9, 0, 7, 4, 8, 2, 2, 2, 3, 7, 4, 1, 14, 1, 1, 2, 1, 2, 15, 0, 14, 2, 0, 8, 4, 1, 6, 0, 3, 0, 2, 0, 4, 6, 7, 6, 0, 4, 5, 1, 4, 0, 4, 13, 2, 4, 0, 1, 1, 8, 22, 7, 12, 4, 4, 3, 17, 7, 0, 18, 12, 6, 2, 1, 1, 5, 12, 5, 0, 0, 1, 5, 1, 3, 1, 10, 0, 13, 9, 0, 1, 11]",1,-0.9985572430724573,-0.013465252149811008
13,execution,M1,5.387323943661972,25,29.068290021821067,40.138,41.656,"[2, 4, 10, 9, 13, 3, 1, 0, 1, 2, 25, 1, 7, 3, 9, 5, 7, 0, 0, 0, 12, 4, 0, 8, 4, 15, 14, 0, 0, 0, 9, 13, 0, 17, 1, 4, 1, 3, 1, 1, 3, 3, 1, 0, 2, 8, 6, 2, 0, 2, 8, 7, 6, 0, 2, 17, 7, 10, 6, 5, 21, 0, 8, 7, 3, 0, 2, 3, 6, 16, 1, 0, 19, 2, 7, 3, 2, 3, 13, 2, 13, 2, 3, 8, 3, 8, 16, 0, 6, 1, 1, 4, 5, 3, 8, 10, 3, 6, 8, 4, 3, 0, 3, 15, 1, 1, 0, 1, 4, 12, 20, 10, 11, 4, 5, 0, 12, 1, 0, 6, 16, 6, 8, 5, 0, 0, 18, 15, 0, 0, 3, 5, 4, 3, 3, 11, 1, 13, 5, 2, 0, 4]",1,0.5100447810136332,0.47319023318118364
14,execution,M1,5.0,31,26.887323943661972,43.34,44.661,"[0, 1, 14, 1, 2, 1, 0, 0, 0, 0, 9, 1, 12, 16, 9, 10, 3, 1, 4, 11, 31, 4, 1, 4, 1, 7, 4, 0, 1, 0, 10, 2, 0, 15, 1, 2, 3, 2, 0, 1, 7, 1, 1, 0, 3, 4, 1, 1, 0, 3, 11, 6, 1, 1, 7, 11, 1, 13, 6, 3, 10, 1, 16, 6, 6, 5, 6, 8, 6, 9, 4, 0, 15, 2, 6, 1, 5, 7, 18, 3, 18, 6, 4, 8, 5, 2, 10, 0, 4, 0, 1, 1, 2, 5, 4, 9, 5, 7, 3, 0, 4, 0, 3, 7, 1, 7, 1, 3, 8, 11, 19, 7, 5, 5, 3, 6, 5, 0, 1, 5, 17, 0, 3, 10, 0, 5, 19, 8, 0, 0, 0, 2, 7, 5, 3, 10, 0, 8, 8, 0, 0, 11]",1,0.7164033405467601,-0.6034470419254127
15,execution,M1,5.161971830985915,19,25.177990478079742,46.184,47.691,"[2, 1, 1, 0, 6, 1, 2, 0, 0, 0, 13, 0, 8, 11, 10, 11, 1, 2, 1, 4, 3, 5, 0, 0, 1, 9, 18, 0, 0, 1, 4, 8, 0, 14, 0, 1, 2, 3, 1, 1, 1, 4, 0, 0, 0, 3, 2, 3, 8, 8, 10, 6, 5, 1, 6, 17, 1, 13, 8, 4, 13, 0, 14, 3, 6, 1, 1, 6, 6, 15, 3, 2, 14, 2, 7, 1, 2, 6, 11, 4, 18, 6, 1, 9, 2, 3, 10, 0, 6, 0, 4, 0, 3, 7, 4, 8, 6, 8, 14, 0, 5, 0, 8, 6, 0, 17, 0, 2, 4, 19, 14, 6, 13, 5, 4, 4, 11, 5, 3, 8, 14, 10, 4, 4, 0, 2, 19, 5, 1, 0, 7, 3, 2, 8, 2, 8, 3, 11, 7, 0, 0, 18]",1,-0.4211676752282381,1.0841578336785973
16,execution,M1,4.161971830985915,24,21.27658202737552,49.197,50.581,"[2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 12, 5, 8, 5, 2, 4, 1, 2, 0, 0, 0, 6, 0, 0, 0, 2, 14, 0, 0, 0, 5, 6, 1, 12, 4, 0, 0, 3, 0, 1, 5, 3, 2, 1, 0, 10, 11, 4, 2, 4, 9, 11, 4, 0, 1, 15, 17, 5, 2, 9, 3, 0, 2, 6, 4, 2, 3, 3, 5, 10, 2, 0, 18, 2, 5, 3, 1, 0, 9, 0, 16, 2, 1, 10, 9, 1, 8, 1, 5, 2, 0, 0, 1, 4, 6, 12, 3, 10, 6, 5, 2, 0, 1, 9, 0, 3, 1, 4, 3, 9, 15, 11, 9, 6, 1, 2, 15, 4, 2, 14, 7, 4, 3, 5, 1, 3, 6, 5, 0, 0, 0, 5, 2, 3, 4, 5, 1, 9, 0, 0, 0, 24]",1,-0.7683124545712283,-0.24088161344031142
17,execution,M1,5.035211267605634,27,36.32974608212657,52.14,53.631,"[1, 1, 3, 1, 0, 1, 0, 0, 2, 0, 13, 0, 6, 4, 8, 3, 0, 1, 1, 5, 0, 0, 1, 0, 0, 8, 17, 0, 0, 0, 2, 2, 0, 15, 1, 6, 1, 1, 0, 3, 14, 3, 1, 1, 0, 12, 2, 8, 0, 2, 16, 9, 4, 0, 4, 9, 23, 5, 2, 2, 10, 0, 5, 10, 8, 2, 1, 2, 5, 12, 0, 1, 18, 0, 4, 2, 5, 9, 16, 0, 23, 5, 4, 3, 1, 3, 10, 3, 6, 1, 2, 0, 0, 5, 2, 14, 1, 6, 10, 1, 5, 0, 6, 11, 0, 4, 0, 4, 6, 21, 24, 10, 14, 5, 10, 0, 10, 4, 0, 27, 25, 5, 10, 3, 0, 6, 19, 2, 0, 0, 0, 8, 4, 5, 3, 5, 0, 7, 5, 0, 0, 13]",1,0.9368019766180101,0.13633250291327595
18,execution,M1,5.23943661971831,23,27.872247569926603,55.497,56.956,"[1, 1, 5, 10, 4, 5, 3, 0, 0, 1, 18, 1, 13, 5, 14, 4, 2, 2, 1, 4, 14, 14, 0, 7, 1, 11, 7, 0, 0, 0, 7, 10, 1, 23, 0, 4, 1, 1, 0, 1, 10, 7, 0, 1, 1, 4, 8, 1, 0, 3, 4, 14, 3, 0, 8, 16, 7, 4, 5, 4, 12, 0, 9, 6, 7, 0, 2, 5, 3, 12, 3, 0, 18, 2, 7, 5, 2, 0, 10, 1, 15, 5, 1, 4, 2, 5, 19, 0, 12, 1, 0, 0, 3, 4, 8, 5, 8, 15, 12, 0, 7, 0, 6, 8, 5, 4, 0, 1, 3, 16, 16, 10, 6, 2, 4, 0, 14, 2, 0, 3, 11, 1, 7, 9, 0, 6, 15, 7, 0, 1, 7, 1, 2, 4, 2, 9, 1, 11, 3, 0, 0, 21]",1,0.16365533912313077,0.636970205459721
19,execution,M1,4.464788732394366,24,26.262844673675858,58.632,60.081,"[0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 14, 6, 6, 17, 4, 6, 1, 2, 0, 0, 2, 2, 0, 0, 0, 6, 3, 0, 0, 0, 7, 5, 0, 12, 1, 0, 2, 2, 0, 1, 5, 1, 0, 1, 1, 9, 4, 11, 0, 10, 13, 5, 2, 0, 4, 16, 11, 1, 2, 1, 4, 0, 6, 5, 8, 1, 4, 3, 4, 5, 4, 0, 13, 2, 2, 8, 3, 8, 17, 0, 24, 2, 6, 4, 5, 2, 7, 0, 4, 1, 1, 0, 0, 9, 7, 6, 0, 5, 8, 2, 10, 0, 4, 7, 3, 3, 1, 1, 4, 9, 21, 14, 8, 8, 4, 0, 10, 3, 1, 24, 15, 3, 1, 0, 1, 6, 16, 5, 0, 0, 1, 4, 3, 8, 4, 13, 1, 11, 2, 0, 0, 14]",1,-0.28899076978243027,0.02656391024068959
20,execution,M1,5.225352112676056,22,30.06189248165047,61.947,63.446,"[10, 10, 13, 0, 0, 1, 0, 0, 5, 0, 14, 0, 6, 4, 4, 5, 4, 1, 0, 0, 0, 4, 0, 0, 0, 7, 18, 0, 0, 2, 1, 21, 1, 15, 2, 1, 2, 3, 1, 0, 11, 5, 3, 0, 0, 10, 2, 8, 1, 1, 11, 11, 4, 0, 7, 21, 9, 4, 7, 2, 11, 0, 11, 3, 12, 1, 1, 8, 5, 19, 2, 0, 13, 1, 7, 2, 3, 1, 16, 1, 12, 1, 0, 6, 7, 3, 14, 1, 14, 0, 1, 0, 3, 8, 3, 11, 10, 4, 9, 3, 5, 0, 2, 8, 1, 5, 2, 3, 2, 18, 6, 8, 19, 9, 7, 3, 12, 3, 3, 10, 22, 9, 5, 7, 0, 4, 9, 4, 1, 0, 0, 1, 1, 5, 3, 7, 1, 7, 8, 0, 1, 22]",1,0.1950817509703161,0.8055680192504938
21,execution,M1,5.0,24,29.661971830985916,64.931,66.336,"[2, 1, 15, 0, 3, 1, 1, 0, 0, 4, 10, 3, 10, 19, 5, 9, 3, 0, 7, 2, 16, 9, 2, 5, 4, 11, 4, 0, 0, 1, 6, 2, 0, 15, 1, 1, 0, 0, 0, 0, 3, 8, 1, 1, 0, 7, 7, 12, 1, 0, 8, 7, 0, 0, 11, 24, 1, 11, 5, 2, 8, 1, 6, 1, 5, 0, 2, 1, 8, 8, 5, 1, 12, 1, 11, 1, 0, 8, 10, 1, 12, 4, 7, 6, 5, 2, 14, 0, 6, 0, 2, 0, 2, 11, 7, 3, 4, 13, 12, 2, 0, 0, 2, 7, 0, 1, 1, 0, 3, 11, 20, 12, 5, 7, 1, 2, 7, 7, 2, 20, 15, 5, 5, 6, 0, 1, 23, 7, 0, 0, 0, 0, 3, 3, 2, 13, 0, 14, 3, 0, 0, 19]",1,0.2280939871555815,0.3975902752636318
22,execution,M1,3.915492957746479,18,16.823844475302515,67.959,69.221,"[0, 1, 7, 2, 2, 2, 0, 0, 1, 1, 11, 2, 13, 4, 7, 6, 1, 0, 7, 3, 11, 5, 0, 9, 1, 6, 9, 1, 2, 0, 7, 3, 1, 11, 1, 1, 1, 2, 0, 0, 1, 1, 2, 0, 0, 4, 3, 4, 0, 2, 12, 6, 3, 0, 2, 11, 2, 4, 4, 1, 14, 0, 9, 2, 10, 2, 4, 2, 5, 5, 5, 1, 13, 2, 9, 3, 0, 4, 11, 0, 12, 2, 0, 8, 1, 1, 13, 1, 8, 2, 0, 0, 1, 4, 12, 6, 2, 1, 3, 1, 3, 0, 2, 6, 0, 5, 0, 0, 1, 7, 11, 10, 1, 7, 4, 3, 11, 7, 0, 3, 10, 0, 3, 1, 0, 1, 18, 15, 0, 1, 0, 1, 6, 3, 2, 8, 1, 8, 5, 0, 0, 10]",1,-1.7460479882865172,0.3473976999711873
23,execution,M1,4.767605633802817,25,27.558668914897844,70.697,72.216,"[0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 13, 1, 5, 2, 5, 3, 1, 1, 1, 5, 1, 2, 1, 0, 0, 7, 6, 0, 0, 0, 2, 2, 0, 10, 2, 2, 0, 3, 0, 1, 6, 3, 1, 2, 3, 8, 3, 11, 0, 4, 10, 7, 2, 0, 5, 19, 24, 8, 1, 3, 12, 1, 9, 6, 4, 3, 2, 2, 4, 6, 2, 0, 13, 2, 7, 3, 0, 3, 12, 0, 21, 2, 6, 10, 1, 1, 6, 1, 9, 0, 0, 3, 1, 7, 4, 12, 4, 17, 11, 3, 11, 0, 7, 7, 0, 2, 1, 4, 4, 8, 25, 9, 13, 5, 3, 1, 13, 8, 3, 16, 17, 4, 6, 6, 0, 13, 20, 7, 0, 0, 2, 4, 3, 7, 2, 9, 2, 5, 7, 0, 0, 12]",1,0.05924511103812589,0.0891435737447099
24,execution,M1,3.908450704225352,15,16.30852013489387,73.164,74.456,"[0, 0, 3, 0, 7, 4, 1, 0, 0, 2, 10, 0, 7, 3, 15, 8, 2, 0, 6, 5, 8, 4, 1, 5, 2, 9, 8, 0, 0, 0, 4, 4, 0, 11, 2, 2, 1, 4, 0, 0, 3, 3, 0, 0, 0, 3, 4, 4, 0, 4, 11, 4, 1, 1, 2, 15, 0, 8, 2, 4, 12, 1, 5, 1, 6, 3, 3, 4, 2, 14, 0, 1, 14, 4, 1, 5, 4, 0, 15, 0, 15, 2, 1, 10, 0, 3, 7, 0, 9, 0, 1, 2, 2, 1, 11, 2, 3, 3, 7, 1, 9, 0, 0, 7, 0, 4, 0, 1, 2, 7, 9, 12, 4, 2, 7, 0, 10, 6, 0, 3, 10, 2, 8, 2, 0, 0, 8, 11, 0, 1, 1, 0, 2, 5, 2, 4, 1, 12, 7, 0, 6, 8]",1,-2.063323880798833,0.7403629340865415
25,execution,M1,5.232394366197183,28,33.24880975996825,76.377,77.911,"[0, 1, 6, 4, 1, 0, 0, 0, 3, 1, 22, 1, 7, 4, 3, 7, 0, 2, 1, 3, 0, 2, 1, 0, 0, 8, 9, 0, 0, 1, 4, 5, 0, 28, 2, 3, 0, 3, 0, 3, 21, 7, 3, 4, 0, 5, 5, 16, 3, 5, 11, 9, 3, 0, 6, 20, 16, 11, 7, 6, 10, 0, 15, 6, 8, 1, 3, 5, 4, 8, 3, 0, 19, 1, 9, 4, 1, 6, 11, 0, 10, 2, 2, 4, 4, 3, 8, 0, 5, 0, 0, 0, 7, 11, 1, 8, 8, 11, 7, 0, 4, 0, 8, 10, 1, 6, 0, 2, 3, 8, 24, 9, 6, 9, 3, 3, 22, 2, 2, 20, 16, 2, 4, 4, 0, 5, 21, 3, 0, 0, 0, 1, 4, 6, 1, 7, 3, 8, 6, 1, 0, 11]",1,0.9570280231719894,0.056089008618938556
26,execution,M1,5.161971830985915,29,30.797708787938895,78.95,80.391,"[1, 4, 5, 2, 6, 1, 1, 0, 0, 1, 22, 0, 6, 6, 13, 7, 1, 1, 3, 3, 8, 3, 0, 5, 4, 9, 29, 0, 0, 1, 3, 6, 2, 17, 1, 4, 2, 1, 0, 0, 3, 4, 0, 3, 1, 5, 7, 5, 2, 6, 13, 11, 6, 1, 2, 23, 0, 10, 5, 4, 14, 0, 17, 6, 6, 2, 3, 2, 5, 6, 3, 2, 20, 2, 6, 3, 4, 4, 11, 0, 13, 3, 0, 4, 3, 4, 13, 2, 8, 0, 3, 0, 0, 0, 15, 10, 5, 8, 4, 4, 7, 0, 0, 7, 0, 9, 0, 1, 5, 15, 13, 8, 7, 7, 9, 3, 14, 8, 0, 3, 25, 3, 4, 2, 0, 1, 16, 12, 0, 1, 7, 2, 2, 1, 2, 10, 3, 7, 2, 0, 1, 12]",1,0.8607389884190283,-0.16592291417198612
27,execution,M1,4.795774647887324,22,27.00758778020234,81.809,83.351,"[1, 1, 2, 2, 17, 1, 1, 0, 0, 0, 22, 0, 5, 7, 17, 13, 3, 1, 3, 5, 2, 2, 2, 2, 5, 11, 18, 0, 0, 0, 4, 2, 0, 16, 0, 2, 0, 4, 0, 0, 2, 6, 0, 3, 0, 6, 4, 3, 5, 6, 5, 2, 1, 0, 1, 17, 2, 8, 11, 3, 10, 1, 12, 5, 7, 1, 4, 7, 5, 12, 1, 2, 20, 1, 2, 1, 2, 2, 15, 0, 12, 2, 0, 8, 2, 8, 13, 0, 10, 0, 1, 1, 1, 3, 11, 7, 2, 5, 9, 1, 9, 0, 1, 10, 0, 6, 0, 5, 3, 13, 15, 5, 8, 6, 4, 1, 15, 6, 0, 7, 16, 3, 6, 0, 0, 1, 19, 9, 0, 0, 1, 1, 5, 12, 3, 9, 0, 5, 6, 0, 1, 8]",1,-0.23982709248621448,0.5016473646890977
28,execution,M1,5.725352112676056,30,35.38231501686174,85.09,86.651,"[3, 2, 7, 9, 9, 3, 1, 0, 1, 2, 21, 1, 15, 4, 13, 5, 7, 0, 1, 1, 13, 7, 1, 3, 2, 10, 16, 0, 0, 2, 5, 10, 0, 23, 0, 1, 0, 2, 0, 0, 11, 5, 2, 0, 0, 6, 13, 1, 0, 2, 12, 13, 2, 1, 10, 30, 5, 8, 7, 4, 14, 1, 8, 8, 4, 1, 1, 3, 2, 10, 1, 2, 17, 2, 4, 3, 5, 12, 13, 0, 19, 4, 6, 9, 3, 7, 14, 0, 3, 0, 1, 0, 3, 4, 2, 12, 3, 9, 15, 2, 7, 0, 8, 12, 2, 2, 0, 1, 9, 14, 26, 14, 10, 4, 4, 2, 11, 2, 1, 9, 23, 3, 2, 8, 0, 3, 13, 5, 0, 0, 6, 2, 4, 4, 3, 10, 2, 6, 7, 0, 0, 15]",1,1.5603377490276142,0.10797251745189462
29,execution,M1,4.732394366197183,27,28.914302717714737,88.088,89.526,"[3, 0, 2, 1, 3, 1, 3, 0, 1, 0, 27, 0, 13, 4, 13, 8, 2, 1, 1, 2, 6, 2, 0, 0, 3, 10, 17, 0, 1, 0, 3, 5, 0, 18, 0, 5, 1, 1, 0, 0, 2, 9, 0, 6, 0, 2, 6, 1, 7, 4, 13, 8, 4, 0, 4, 20, 2, 15, 5, 1, 7, 1, 10, 1, 5, 0, 1, 1, 3, 12, 3, 1, 17, 3, 9, 1, 1, 7, 8, 0, 10, 2, 4, 10, 5, 4, 12, 0, 8, 0, 0, 0, 1, 3, 5, 9, 2, 6, 9, 0, 6, 0, 5, 9, 0, 10, 0, 1, 7, 14, 20, 6, 7, 2, 3, 1, 10, 1, 2, 6, 20, 2, 6, 4, 0, 1, 9, 18, 0, 0, 7, 1, 1, 6, 0, 5, 0, 18, 6, 0, 0, 11]",1,0.30936913429052143,-0.17673161862075956
30,execution,M1,5.598591549295775,35,35.493800833168024,90.842,92.481,"[3, 10, 4, 0, 0, 0, 8, 0, 1, 0, 12, 0, 1, 4, 3, 8, 6, 3, 0, 0, 0, 4, 0, 0, 0, 10, 20, 0, 1, 2, 6, 9, 0, 13, 0, 2, 0, 0, 0, 0, 8, 4, 1, 3, 2, 9, 5, 13, 1, 2, 21, 13, 3, 0, 5, 22, 12, 7, 2, 3, 7, 0, 5, 7, 7, 3, 1, 8, 11, 19, 4, 0, 10, 3, 8, 1, 5, 7, 11, 0, 31, 5, 1, 10, 4, 7, 13, 0, 13, 1, 2, 0, 1, 8, 5, 13, 14, 7, 7, 6, 3, 0, 5, 9, 0, 11, 0, 6, 2, 13, 13, 9, 9, 8, 10, 1, 12, 0, 2, 11, 35, 10, 8, 9, 0, 7, 9, 6, 0, 1, 0, 3, 5, 3, 5, 11, 2, 9, 4, 0, 0, 13]",1,1.9633849818634526,-0.6404979097160153
31,execution,M1,5.711267605633803,38,37.571563181908346,93.576,95.161,"[3, 2, 9, 2, 0, 1, 3, 0, 0, 1, 26, 3, 9, 8, 5, 3, 3, 1, 1, 0, 1, 6, 0, 0, 0, 13, 10, 1, 0, 3, 4, 2, 0, 10, 1, 2, 0, 7, 0, 0, 7, 8, 1, 15, 1, 7, 8, 6, 3, 4, 13, 9, 6, 0, 6, 12, 8, 2, 8, 3, 5, 0, 5, 7, 8, 2, 0, 5, 7, 16, 1, 0, 15, 1, 7, 1, 7, 7, 20, 1, 38, 8, 3, 10, 4, 3, 9, 0, 6, 2, 5, 1, 1, 5, 5, 7, 11, 10, 13, 0, 3, 0, 6, 9, 0, 3, 0, 5, 8, 12, 29, 8, 11, 11, 15, 3, 8, 1, 2, 14, 27, 7, 6, 10, 0, 7, 7, 3, 1, 1, 1, 5, 0, 5, 5, 16, 2, 11, 10, 1, 0, 15]",1,2.4370768176618696,-0.9434913230744565
32,execution,M1,5.415492957746479,25,29.538633207696883,96.849,98.356,"[4, 2, 9, 8, 2, 2, 1, 0, 4, 0, 25, 2, 10, 7, 5, 2, 3, 0, 3, 6, 18, 11, 1, 5, 9, 15, 7, 0, 1, 3, 11, 9, 1, 13, 0, 4, 0, 2, 0, 2, 11, 7, 0, 0, 1, 6, 6, 9, 0, 2, 14, 9, 2, 0, 6, 21, 5, 2, 8, 4, 7, 0, 9, 4, 8, 2, 2, 3, 4, 3, 4, 0, 21, 1, 4, 0, 4, 2, 16, 0, 16, 3, 0, 8, 5, 0, 7, 0, 13, 0, 1, 0, 1, 4, 12, 9, 3, 6, 17, 1, 0, 0, 3, 10, 1, 3, 0, 2, 10, 12, 15, 15, 10, 8, 7, 3, 11, 4, 3, 3, 15, 4, 11, 11, 0, 2, 14, 22, 1, 0, 1, 0, 7, 8, 3, 9, 1, 4, 5, 0, 0, 11]",1,0.5550294531171099,0.4981910429022971
33,execution,M1,6.014084507042254,30,37.81670303511208,99.754,101.296,"[2, 4, 17, 17, 5, 7, 1, 1, 2, 2, 30, 5, 22, 3, 12, 3, 4, 1, 1, 4, 18, 7, 1, 13, 7, 13, 7, 0, 2, 4, 9, 5, 0, 21, 0, 1, 1, 1, 0, 0, 2, 4, 0, 0, 1, 12, 8, 3, 1, 1, 6, 10, 8, 0, 10, 23, 2, 5, 10, 6, 16, 0, 13, 5, 8, 2, 3, 5, 2, 13, 4, 1, 27, 2, 2, 2, 6, 2, 14, 0, 18, 6, 0, 11, 2, 6, 11, 1, 10, 1, 2, 1, 1, 4, 11, 8, 5, 5, 19, 0, 1, 0, 3, 7, 0, 8, 0, 0, 6, 10, 17, 12, 7, 10, 15, 0, 7, 3, 0, 6, 13, 7, 7, 11, 1, 0, 15, 16, 1, 2, 3, 0, 6, 3, 5, 12, 3, 4, 4, 0, 0, 15]",1,1.8759138901932724,0.31941130373984433
34,execution,M1,7.78169014084507,36,68.21290418567744,102.339,103.866,"[1, 1, 24, 5, 0, 1, 1, 0, 0, 2, 27, 2, 16, 14, 12, 4, 3, 1, 5, 5, 26, 10, 2, 5, 4, 10, 4, 0, 2, 2, 3, 7, 1, 15, 2, 0, 0, 0, 0, 1, 10, 4, 1, 1, 0, 8, 9, 17, 0, 7, 11, 20, 1, 1, 0, 21, 2, 20, 10, 5, 12, 1, 14, 2, 12, 3, 2, 1, 15, 9, 5, 4, 21, 1, 1, 0, 17, 21, 30, 5, 21, 9, 2, 16, 2, 2, 10, 0, 12, 0, 1, 0, 2, 6, 20, 10, 2, 10, 13, 3, 9, 0, 5, 13, 8, 7, 0, 2, 34, 15, 23, 6, 16, 11, 2, 2, 23, 7, 2, 9, 26, 2, 3, 25, 0, 2, 36, 7, 0, 1, 3, 7, 7, 9, 12, 19, 3, 29, 14, 5, 0, 18]",1,5.316047094145599,1.091409212332895
35,execution,M1,5.880281690140845,27,32.288484427692914,105.509,107.056,"[1, 2, 11, 14, 4, 3, 2, 0, 10, 0, 27, 2, 23, 7, 7, 1, 8, 1, 1, 5, 18, 12, 0, 10, 3, 11, 10, 0, 0, 2, 6, 6, 2, 20, 0, 2, 1, 4, 0, 1, 6, 8, 0, 3, 3, 7, 7, 4, 0, 3, 11, 11, 8, 0, 6, 16, 4, 7, 6, 6, 14, 0, 8, 7, 5, 1, 2, 6, 6, 10, 1, 1, 15, 4, 7, 2, 5, 11, 13, 2, 16, 1, 6, 6, 4, 4, 21, 0, 7, 1, 0, 0, 0, 8, 6, 15, 2, 12, 10, 0, 3, 0, 6, 6, 1, 5, 1, 4, 2, 13, 21, 11, 8, 9, 6, 4, 8, 0, 1, 12, 26, 3, 3, 10, 0, 2, 11, 8, 0, 0, 6, 2, 4, 9, 1, 13, 1, 12, 7, 0, 0, 4]",1,1.179611737770155,0.5454811307723708
36,execution,M1,4.302816901408451,21,21.647738543939692,108.4,109.751,"[0, 2, 0, 0, 4, 0, 2, 0, 0, 1, 12, 0, 9, 9, 12, 8, 2, 1, 0, 5, 1, 1, 1, 1, 4, 10, 21, 0, 0, 0, 2, 6, 0, 12, 0, 2, 1, 3, 0, 0, 3, 1, 1, 0, 2, 5, 4, 1, 1, 2, 10, 5, 3, 1, 7, 21, 1, 7, 4, 3, 11, 1, 6, 1, 3, 3, 4, 3, 5, 9, 1, 1, 18, 1, 2, 3, 2, 5, 10, 1, 11, 8, 6, 9, 4, 3, 12, 1, 10, 1, 1, 1, 5, 1, 7, 7, 2, 7, 6, 0, 7, 0, 0, 6, 2, 11, 0, 2, 1, 15, 8, 6, 5, 8, 6, 2, 16, 4, 3, 6, 21, 3, 4, 0, 0, 1, 14, 9, 0, 0, 4, 1, 1, 7, 0, 10, 1, 7, 6, 0, 0, 8]",1,-0.9459260192263556,0.2536134184611768
37,execution,M1,4.471830985915493,21,22.868924816504663,111.029,112.426,"[0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 7, 14, 3, 7, 2, 1, 1, 0, 1, 5, 0, 0, 0, 3, 12, 0, 0, 0, 4, 6, 1, 5, 0, 2, 2, 2, 0, 5, 7, 3, 0, 4, 0, 16, 5, 4, 0, 3, 11, 10, 5, 0, 7, 15, 15, 8, 5, 2, 8, 0, 3, 11, 8, 2, 0, 8, 5, 6, 1, 0, 9, 3, 6, 1, 1, 2, 9, 0, 15, 1, 2, 5, 0, 3, 11, 1, 5, 0, 0, 2, 2, 3, 3, 5, 1, 6, 9, 3, 5, 0, 7, 7, 1, 2, 0, 3, 8, 10, 10, 21, 9, 11, 6, 3, 11, 2, 1, 21, 12, 1, 8, 5, 2, 11, 13, 12, 0, 0, 0, 5, 0, 2, 7, 8, 0, 10, 8, 0, 0, 20]",1,-0.7736258459282842,0.37355481799287354
38,execution,M1,4.866197183098592,28,30.890547510414603,113.825,115.221,"[0, 0, 16, 2, 1, 2, 0, 0, 3, 0, 13, 0, 9, 8, 9, 7, 1, 0, 14, 6, 23, 5, 2, 16, 0, 18, 3, 1, 5, 3, 4, 8, 1, 12, 1, 0, 2, 0, 1, 0, 2, 4, 0, 0, 3, 9, 9, 6, 0, 2, 12, 7, 5, 0, 6, 14, 3, 0, 4, 2, 28, 0, 8, 3, 8, 4, 1, 2, 4, 11, 4, 0, 21, 1, 9, 4, 1, 2, 20, 0, 17, 2, 1, 8, 2, 2, 12, 3, 9, 1, 0, 0, 0, 6, 12, 7, 8, 9, 5, 0, 2, 0, 1, 6, 1, 8, 1, 2, 1, 10, 13, 5, 3, 4, 2, 3, 13, 8, 1, 4, 5, 2, 3, 2, 1, 1, 19, 11, 0, 2, 0, 0, 4, 2, 1, 7, 0, 3, 3, 0, 0, 18]",1,0.6012489483146503,-0.19838228698936222
39,execution,M1,4.859154929577465,20,26.360444356278524,116.198,117.651,"[2, 1, 10, 8, 4, 5, 1, 0, 0, 0, 16, 2, 4, 4, 17, 5, 7, 0, 0, 2, 12, 10, 0, 2, 5, 8, 16, 0, 0, 1, 4, 5, 0, 6, 0, 0, 1, 3, 0, 0, 3, 7, 0, 0, 0, 4, 11, 0, 0, 3, 20, 14, 2, 1, 5, 18, 13, 5, 5, 6, 14, 0, 2, 5, 8, 0, 1, 5, 2, 17, 2, 1, 12, 1, 9, 4, 2, 6, 7, 3, 20, 4, 5, 8, 1, 2, 7, 0, 6, 0, 6, 1, 0, 5, 3, 13, 4, 8, 9, 0, 5, 1, 4, 7, 1, 1, 1, 1, 5, 12, 16, 14, 4, 2, 7, 0, 19, 0, 1, 3, 18, 8, 9, 4, 0, 0, 13, 7, 0, 1, 4, 1, 0, 8, 3, 8, 0, 11, 6, 0, 0, 4]",1,-0.43044621623525575,0.7969956322383052
